id,basis,term,issue,lag,current_id,lag_id,current,prior,p20_change,median_change,p80_change,spread,rolling_change,basket_change,current_H,lag_H,fixed_lag_H,trade,lag_trade,fixed_lag_trade,horizon,target,target_id,actual,delta,pair_id
observed_seller_data|6|2026-05-20,observed_seller_data,6,2026-05-20,2026-05-13,19043,18649,"{""median"": 8.7071, ""p20"": 8.442, ""p80"": 9.67}","{""median"": 8.25, ""p20"": 7.7, ""p80"": 8.79}",0.742,0.4571,0.88,0.2651,-0.2690294808743179,-0.2690294808743179,7.127330163934426,7.396359644808744,7.396359644808744,2026-05-19,2026-05-12,2026-05-12,30,2026-06-19,20756,"{""median"": 10.49, ""p20"": 9.892, ""p80"": 11.05}","{""median"": 1.7829, ""p20"": 1.45, ""p80"": 1.38}",observed_seller_data|6|2026-05-20|30
observed_seller_data|6|2026-05-20,observed_seller_data,6,2026-05-20,2026-05-13,19043,18649,"{""median"": 8.7071, ""p20"": 8.442, ""p80"": 9.67}","{""median"": 8.25, ""p20"": 7.7, ""p80"": 8.79}",0.742,0.4571,0.88,0.2651,-0.2690294808743179,-0.2690294808743179,7.127330163934426,7.396359644808744,7.396359644808744,2026-05-19,2026-05-12,2026-05-12,14,2026-06-03,19839,"{""median"": 8.76, ""p20"": 8.518, ""p80"": 10.3168}","{""median"": 0.0529, ""p20"": 0.076, ""p80"": 0.6468}",observed_seller_data|6|2026-05-20|14
observed_seller_data|12|2026-05-20,observed_seller_data,12,2026-05-20,2026-05-13,19021,18622,"{""median"": 9.6638, ""p20"": 9.208, ""p80"": 10.0535}","{""median"": 9.57, ""p20"": 9.1, ""p80"": 9.932}",0.108,0.0938,0.1215,0.4558,-0.14832380821918,-0.14832380821918,7.514379547945205,7.662703356164385,7.662703356164385,2026-05-19,2026-05-12,2026-05-12,30,2026-06-19,20766,"{""median"": 9.9, ""p20"": 9.4, ""p80"": 10.42}","{""median"": 0.2362, ""p20"": 0.192, ""p80"": 0.3665}",observed_seller_data|12|2026-05-20|30
observed_seller_data|12|2026-05-20,observed_seller_data,12,2026-05-20,2026-05-13,19021,18622,"{""median"": 9.6638, ""p20"": 9.208, ""p80"": 10.0535}","{""median"": 9.57, ""p20"": 9.1, ""p80"": 9.932}",0.108,0.0938,0.1215,0.4558,-0.14832380821918,-0.14832380821918,7.514379547945205,7.662703356164385,7.662703356164385,2026-05-19,2026-05-12,2026-05-12,14,2026-06-03,19824,"{""median"": 9.96, ""p20"": 9.4, ""p80"": 10.39}","{""median"": 0.2962, ""p20"": 0.192, ""p80"": 0.3365}",observed_seller_data|12|2026-05-20|14
observed_seller_data|24|2026-05-20,observed_seller_data,24,2026-05-20,2026-05-13,19033,18627,"{""median"": 8.8338, ""p20"": 8.525, ""p80"": 9.153}","{""median"": 8.7659, ""p20"": 8.4, ""p80"": 9.1363}",0.125,0.0679,0.0167,0.3088,-0.08733666894664971,-0.08733666894664971,6.618730937072503,6.706067606019153,6.706067606019153,2026-05-19,2026-05-12,2026-05-12,30,2026-06-19,20741,"{""median"": 8.99, ""p20"": 8.75, ""p80"": 9.49}","{""median"": 0.1562, ""p20"": 0.225, ""p80"": 0.337}",observed_seller_data|24|2026-05-20|30
observed_seller_data|24|2026-05-20,observed_seller_data,24,2026-05-20,2026-05-13,19033,18627,"{""median"": 8.8338, ""p20"": 8.525, ""p80"": 9.153}","{""median"": 8.7659, ""p20"": 8.4, ""p80"": 9.1363}",0.125,0.0679,0.0167,0.3088,-0.08733666894664971,-0.08733666894664971,6.618730937072503,6.706067606019153,6.706067606019153,2026-05-19,2026-05-12,2026-05-12,14,2026-06-03,19829,"{""median"": 8.98, ""p20"": 8.6, ""p80"": 9.4725}","{""median"": 0.1462, ""p20"": 0.075, ""p80"": 0.3195}",observed_seller_data|24|2026-05-20|14
observed_seller_data|6|2026-05-21,observed_seller_data,6,2026-05-21,2026-05-14,19100,18706,"{""median"": 8.6675, ""p20"": 8.442, ""p80"": 9.67}","{""median"": 8.6392, ""p20"": 7.7, ""p80"": 9.04}",0.742,0.0283,0.63,0.2255,-0.25548508196721187,-0.25548508196721187,7.172736475409836,7.428221557377048,7.428221557377048,2026-05-20,2026-05-13,2026-05-13,30,2026-06-20,20813,"{""median"": 10.49, ""p20"": 9.892, ""p80"": 11.05}","{""median"": 1.8225, ""p20"": 1.45, ""p80"": 1.38}",observed_seller_data|6|2026-05-21|30
observed_seller_data|6|2026-05-21,observed_seller_data,6,2026-05-21,2026-05-14,19100,18706,"{""median"": 8.6675, ""p20"": 8.442, ""p80"": 9.67}","{""median"": 8.6392, ""p20"": 7.7, ""p80"": 9.04}",0.742,0.0283,0.63,0.2255,-0.25548508196721187,-0.25548508196721187,7.172736475409836,7.428221557377048,7.428221557377048,2026-05-20,2026-05-13,2026-05-13,14,2026-06-04,19896,"{""median"": 8.76, ""p20"": 8.518, ""p80"": 10.536}","{""median"": 0.0925, ""p20"": 0.076, ""p80"": 0.866}",observed_seller_data|6|2026-05-21|14
observed_seller_data|12|2026-05-21,observed_seller_data,12,2026-05-21,2026-05-14,19078,18679,"{""median"": 9.6763, ""p20"": 9.208, ""p80"": 10.0535}","{""median"": 9.57, ""p20"": 9.1, ""p80"": 9.96}",0.108,0.1063,0.0935,0.4683,-0.1270850821917815,-0.1270850821917815,7.557534356164381,7.684619438356163,7.684619438356163,2026-05-20,2026-05-13,2026-05-13,30,2026-06-20,20823,"{""median"": 9.9, ""p20"": 9.4, ""p80"": 10.42}","{""median"": 0.2237, ""p20"": 0.192, ""p80"": 0.3665}",observed_seller_data|12|2026-05-21|30
observed_seller_data|12|2026-05-21,observed_seller_data,12,2026-05-21,2026-05-14,19078,18679,"{""median"": 9.6763, ""p20"": 9.208, ""p80"": 10.0535}","{""median"": 9.57, ""p20"": 9.1, ""p80"": 9.96}",0.108,0.1063,0.0935,0.4683,-0.1270850821917815,-0.1270850821917815,7.557534356164381,7.684619438356163,7.684619438356163,2026-05-20,2026-05-13,2026-05-13,14,2026-06-04,19881,"{""median"": 9.98, ""p20"": 9.4, ""p80"": 10.39}","{""median"": 0.3037, ""p20"": 0.192, ""p80"": 0.3365}",observed_seller_data|12|2026-05-21|14
observed_seller_data|24|2026-05-21,observed_seller_data,24,2026-05-21,2026-05-14,19090,18684,"{""median"": 8.8471, ""p20"": 8.525, ""p80"": 9.1688}","{""median"": 8.7659, ""p20"": 8.41, ""p80"": 9.1363}",0.115,0.0812,0.0325,0.3221,-0.08930758549931372,-0.08930758549931372,6.6317977017783845,6.721105287277698,6.721105287277698,2026-05-20,2026-05-13,2026-05-13,30,2026-06-20,20798,"{""median"": 8.99, ""p20"": 8.75, ""p80"": 9.49}","{""median"": 0.1429, ""p20"": 0.225, ""p80"": 0.3212}",observed_seller_data|24|2026-05-21|30
observed_seller_data|24|2026-05-21,observed_seller_data,24,2026-05-21,2026-05-14,19090,18684,"{""median"": 8.8471, ""p20"": 8.525, ""p80"": 9.1688}","{""median"": 8.7659, ""p20"": 8.41, ""p80"": 9.1363}",0.115,0.0812,0.0325,0.3221,-0.08930758549931372,-0.08930758549931372,6.6317977017783845,6.721105287277698,6.721105287277698,2026-05-20,2026-05-13,2026-05-13,14,2026-06-04,19886,"{""median"": 8.99, ""p20"": 8.6, ""p80"": 9.45}","{""median"": 0.1429, ""p20"": 0.075, ""p80"": 0.2812}",observed_seller_data|24|2026-05-21|14
observed_seller_data|6|2026-05-22,observed_seller_data,6,2026-05-22,2026-05-15,19157,18763,"{""median"": 8.7071, ""p20"": 8.442, ""p80"": 9.67}","{""median"": 8.6392, ""p20"": 7.7, ""p80"": 9.04}",0.742,0.0679,0.63,0.2651,-0.11171557377049446,-0.11171557377049446,7.286728879781419,7.398444453551914,7.398444453551914,2026-05-21,2026-05-14,2026-05-14,30,2026-06-21,20870,"{""median"": 10.49, ""p20"": 9.892, ""p80"": 11.05}","{""median"": 1.7829, ""p20"": 1.45, ""p80"": 1.38}",observed_seller_data|6|2026-05-22|30
observed_seller_data|6|2026-05-22,observed_seller_data,6,2026-05-22,2026-05-15,19157,18763,"{""median"": 8.7071, ""p20"": 8.442, ""p80"": 9.67}","{""median"": 8.6392, ""p20"": 7.7, ""p80"": 9.04}",0.742,0.0679,0.63,0.2651,-0.11171557377049446,-0.11171557377049446,7.286728879781419,7.398444453551914,7.398444453551914,2026-05-21,2026-05-14,2026-05-14,14,2026-06-05,19953,"{""median"": 10.5, ""p20"": 8.5975, ""p80"": 10.79}","{""median"": 1.7929, ""p20"": 0.1555, ""p80"": 1.12}",observed_seller_data|6|2026-05-22|14
observed_seller_data|12|2026-05-22,observed_seller_data,12,2026-05-22,2026-05-15,19135,18736,"{""median"": 9.6763, ""p20"": 9.208, ""p80"": 9.9975}","{""median"": 9.57, ""p20"": 9.1, ""p80"": 9.96}",0.108,0.1063,0.0375,0.4683,0.002063013698628602,0.002063013698628602,7.675029863013698,7.67296684931507,7.67296684931507,2026-05-21,2026-05-14,2026-05-14,30,2026-06-21,20880,"{""median"": 9.9, ""p20"": 9.4, ""p80"": 10.42}","{""median"": 0.2237, ""p20"": 0.192, ""p80"": 0.4225}",observed_seller_data|12|2026-05-22|30
observed_seller_data|12|2026-05-22,observed_seller_data,12,2026-05-22,2026-05-15,19135,18736,"{""median"": 9.6763, ""p20"": 9.208, ""p80"": 9.9975}","{""median"": 9.57, ""p20"": 9.1, ""p80"": 9.96}",0.108,0.1063,0.0375,0.4683,0.002063013698628602,0.002063013698628602,7.675029863013698,7.67296684931507,7.67296684931507,2026-05-21,2026-05-14,2026-05-14,14,2026-06-05,19938,"{""median"": 10.09, ""p20"": 9.4, ""p80"": 10.4125}","{""median"": 0.4137, ""p20"": 0.192, ""p80"": 0.415}",observed_seller_data|12|2026-05-22|14
observed_seller_data|24|2026-05-22,observed_seller_data,24,2026-05-22,2026-05-15,19147,18741,"{""median"": 8.8338, ""p20"": 8.525, ""p80"": 9.1688}","{""median"": 8.7659, ""p20"": 8.41, ""p80"": 9.1363}",0.115,0.0679,0.0325,0.3088,-0.014752688098496058,-0.014752688098496058,6.702566997264022,6.717319685362518,6.717319685362518,2026-05-21,2026-05-14,2026-05-14,30,2026-06-21,20855,"{""median"": 8.99, ""p20"": 8.75, ""p80"": 9.49}","{""median"": 0.1562, ""p20"": 0.225, ""p80"": 0.3212}",observed_seller_data|24|2026-05-22|30
observed_seller_data|24|2026-05-22,observed_seller_data,24,2026-05-22,2026-05-15,19147,18741,"{""median"": 8.8338, ""p20"": 8.525, ""p80"": 9.1688}","{""median"": 8.7659, ""p20"": 8.41, ""p80"": 9.1363}",0.115,0.0679,0.0325,0.3088,-0.014752688098496058,-0.014752688098496058,6.702566997264022,6.717319685362518,6.717319685362518,2026-05-21,2026-05-14,2026-05-14,14,2026-06-05,19943,"{""median"": 8.99, ""p20"": 8.7, ""p80"": 9.49}","{""median"": 0.1562, ""p20"": 0.175, ""p80"": 0.3212}",observed_seller_data|24|2026-05-22|14
observed_seller_data|6|2026-05-23,observed_seller_data,6,2026-05-23,2026-05-16,19214,18820,"{""median"": 8.7509, ""p20"": 8.45, ""p80"": 9.67}","{""median"": 8.6392, ""p20"": 7.7, ""p80"": 9.04}",0.75,0.1117,0.63,0.3009,-0.23586456284153012,-0.23586456284153012,7.243229071038251,7.479093633879781,7.479093633879781,2026-05-22,2026-05-15,2026-05-15,30,2026-06-22,20927,"{""median"": 10.49, ""p20"": 9.892, ""p80"": 11.05}","{""median"": 1.7391, ""p20"": 1.442, ""p80"": 1.38}",observed_seller_data|6|2026-05-23|30
observed_seller_data|6|2026-05-23,observed_seller_data,6,2026-05-23,2026-05-16,19214,18820,"{""median"": 8.7509, ""p20"": 8.45, ""p80"": 9.67}","{""median"": 8.6392, ""p20"": 7.7, ""p80"": 9.04}",0.75,0.1117,0.63,0.3009,-0.23586456284153012,-0.23586456284153012,7.243229071038251,7.479093633879781,7.479093633879781,2026-05-22,2026-05-15,2026-05-15,14,2026-06-06,20010,"{""median"": 10.5, ""p20"": 8.5975, ""p80"": 10.79}","{""median"": 1.7491, ""p20"": 0.1475, ""p80"": 1.12}",observed_seller_data|6|2026-05-23|14
observed_seller_data|12|2026-05-23,observed_seller_data,12,2026-05-23,2026-05-16,19192,18793,"{""median"": 9.6763, ""p20"": 9.208, ""p80"": 9.9975}","{""median"": 9.57, ""p20"": 9.1, ""p80"": 9.96}",0.108,0.1063,0.0375,0.4683,-0.09929972602739578,-0.09929972602739578,7.630430945205479,7.729730671232875,7.729730671232875,2026-05-22,2026-05-15,2026-05-15,30,2026-06-22,20937,"{""median"": 9.9, ""p20"": 9.4, ""p80"": 10.42}","{""median"": 0.2237, ""p20"": 0.192, ""p80"": 0.4225}",observed_seller_data|12|2026-05-23|30
observed_seller_data|12|2026-05-23,observed_seller_data,12,2026-05-23,2026-05-16,19192,18793,"{""median"": 9.6763, ""p20"": 9.208, ""p80"": 9.9975}","{""median"": 9.57, ""p20"": 9.1, ""p80"": 9.96}",0.108,0.1063,0.0375,0.4683,-0.09929972602739578,-0.09929972602739578,7.630430945205479,7.729730671232875,7.729730671232875,2026-05-22,2026-05-15,2026-05-15,14,2026-06-06,19995,"{""median"": 10.09, ""p20"": 9.4, ""p80"": 10.42}","{""median"": 0.4137, ""p20"": 0.192, ""p80"": 0.4225}",observed_seller_data|12|2026-05-23|14
observed_seller_data|24|2026-05-23,observed_seller_data,24,2026-05-23,2026-05-16,19204,18798,"{""median"": 8.83, ""p20"": 8.525, ""p80"": 9.1688}","{""median"": 8.7859, ""p20"": 8.41, ""p80"": 9.1363}",0.115,0.0441,0.0325,0.305,-0.07474889876881186,-0.07474889876881186,6.672251279069766,6.7470001778385775,6.7470001778385775,2026-05-22,2026-05-15,2026-05-15,30,2026-06-22,20912,"{""median"": 8.99, ""p20"": 8.744, ""p80"": 9.504}","{""median"": 0.16, ""p20"": 0.219, ""p80"": 0.3352}",observed_seller_data|24|2026-05-23|30
observed_seller_data|24|2026-05-23,observed_seller_data,24,2026-05-23,2026-05-16,19204,18798,"{""median"": 8.83, ""p20"": 8.525, ""p80"": 9.1688}","{""median"": 8.7859, ""p20"": 8.41, ""p80"": 9.1363}",0.115,0.0441,0.0325,0.305,-0.07474889876881186,-0.07474889876881186,6.672251279069766,6.7470001778385775,6.7470001778385775,2026-05-22,2026-05-15,2026-05-15,14,2026-06-06,20000,"{""median"": 8.99, ""p20"": 8.7, ""p80"": 9.49}","{""median"": 0.16, ""p20"": 0.175, ""p80"": 0.3212}",observed_seller_data|24|2026-05-23|14
observed_seller_data|6|2026-05-24,observed_seller_data,6,2026-05-24,2026-05-17,19271,18877,"{""median"": 8.7509, ""p20"": 8.45, ""p80"": 9.67}","{""median"": 8.6392, ""p20"": 7.7, ""p80"": 9.04}",0.75,0.1117,0.63,0.3009,-0.23586456284153012,-0.23586456284153012,7.243229071038251,7.479093633879781,7.479093633879781,2026-05-22,2026-05-15,2026-05-15,30,2026-06-23,20984,"{""median"": 10.39, ""p20"": 9.892, ""p80"": 11.05}","{""median"": 1.6391, ""p20"": 1.442, ""p80"": 1.38}",observed_seller_data|6|2026-05-24|30
observed_seller_data|6|2026-05-24,observed_seller_data,6,2026-05-24,2026-05-17,19271,18877,"{""median"": 8.7509, ""p20"": 8.45, ""p80"": 9.67}","{""median"": 8.6392, ""p20"": 7.7, ""p80"": 9.04}",0.75,0.1117,0.63,0.3009,-0.23586456284153012,-0.23586456284153012,7.243229071038251,7.479093633879781,7.479093633879781,2026-05-22,2026-05-15,2026-05-15,14,2026-06-07,20067,"{""median"": 10.5, ""p20"": 8.5975, ""p80"": 10.79}","{""median"": 1.7491, ""p20"": 0.1475, ""p80"": 1.12}",observed_seller_data|6|2026-05-24|14
observed_seller_data|12|2026-05-24,observed_seller_data,12,2026-05-24,2026-05-17,19249,18850,"{""median"": 9.6763, ""p20"": 9.208, ""p80"": 9.9975}","{""median"": 9.57, ""p20"": 9.1, ""p80"": 9.96}",0.108,0.1063,0.0375,0.4683,-0.09929972602739578,-0.09929972602739578,7.630430945205479,7.729730671232875,7.729730671232875,2026-05-22,2026-05-15,2026-05-15,30,2026-06-23,20994,"{""median"": 9.9, ""p20"": 9.416, ""p80"": 10.396}","{""median"": 0.2237, ""p20"": 0.208, ""p80"": 0.3985}",observed_seller_data|12|2026-05-24|30
observed_seller_data|12|2026-05-24,observed_seller_data,12,2026-05-24,2026-05-17,19249,18850,"{""median"": 9.6763, ""p20"": 9.208, ""p80"": 9.9975}","{""median"": 9.57, ""p20"": 9.1, ""p80"": 9.96}",0.108,0.1063,0.0375,0.4683,-0.09929972602739578,-0.09929972602739578,7.630430945205479,7.729730671232875,7.729730671232875,2026-05-22,2026-05-15,2026-05-15,14,2026-06-07,20052,"{""median"": 10.09, ""p20"": 9.4, ""p80"": 10.42}","{""median"": 0.4137, ""p20"": 0.192, ""p80"": 0.4225}",observed_seller_data|12|2026-05-24|14
observed_seller_data|24|2026-05-24,observed_seller_data,24,2026-05-24,2026-05-17,19261,18855,"{""median"": 8.83, ""p20"": 8.525, ""p80"": 9.1688}","{""median"": 8.7859, ""p20"": 8.41, ""p80"": 9.1363}",0.115,0.0441,0.0325,0.305,-0.07474889876881186,-0.07474889876881186,6.672251279069766,6.7470001778385775,6.7470001778385775,2026-05-22,2026-05-15,2026-05-15,30,2026-06-23,20969,"{""median"": 8.985, ""p20"": 8.744, ""p80"": 9.504}","{""median"": 0.155, ""p20"": 0.219, ""p80"": 0.3352}",observed_seller_data|24|2026-05-24|30
observed_seller_data|24|2026-05-24,observed_seller_data,24,2026-05-24,2026-05-17,19261,18855,"{""median"": 8.83, ""p20"": 8.525, ""p80"": 9.1688}","{""median"": 8.7859, ""p20"": 8.41, ""p80"": 9.1363}",0.115,0.0441,0.0325,0.305,-0.07474889876881186,-0.07474889876881186,6.672251279069766,6.7470001778385775,6.7470001778385775,2026-05-22,2026-05-15,2026-05-15,14,2026-06-07,20057,"{""median"": 8.99, ""p20"": 8.7, ""p80"": 9.49}","{""median"": 0.16, ""p20"": 0.175, ""p80"": 0.3212}",observed_seller_data|24|2026-05-24|14
observed_seller_data|6|2026-05-25,observed_seller_data,6,2026-05-25,2026-05-18,19328,18929,"{""median"": 8.7509, ""p20"": 8.45, ""p80"": 9.67}","{""median"": 8.6725, ""p20"": 8.25, ""p80"": 9.04}",0.2,0.0784,0.63,0.3009,-0.23586456284153012,-0.23586456284153012,7.243229071038251,7.479093633879781,7.479093633879781,2026-05-22,2026-05-15,2026-05-15,30,2026-06-24,21041,"{""median"": 10.39, ""p20"": 9.892, ""p80"": 11.05}","{""median"": 1.6391, ""p20"": 1.442, ""p80"": 1.38}",observed_seller_data|6|2026-05-25|30
observed_seller_data|6|2026-05-25,observed_seller_data,6,2026-05-25,2026-05-18,19328,18929,"{""median"": 8.7509, ""p20"": 8.45, ""p80"": 9.67}","{""median"": 8.6725, ""p20"": 8.25, ""p80"": 9.04}",0.2,0.0784,0.63,0.3009,-0.23586456284153012,-0.23586456284153012,7.243229071038251,7.479093633879781,7.479093633879781,2026-05-22,2026-05-15,2026-05-15,14,2026-06-08,20124,"{""median"": 10.5, ""p20"": 8.5975, ""p80"": 10.79}","{""median"": 1.7491, ""p20"": 0.1475, ""p80"": 1.12}",observed_seller_data|6|2026-05-25|14
observed_seller_data|12|2026-05-25,observed_seller_data,12,2026-05-25,2026-05-18,19306,18907,"{""median"": 9.725, ""p20"": 9.257, ""p80"": 10.09}","{""median"": 9.6, ""p20"": 9.1, ""p80"": 9.96}",0.157,0.125,0.13,0.468,-0.09929972602739578,-0.09929972602739578,7.630430945205479,7.729730671232875,7.729730671232875,2026-05-22,2026-05-15,2026-05-15,30,2026-06-24,21051,"{""median"": 9.815, ""p20"": 9.4, ""p80"": 10.376}","{""median"": 0.09, ""p20"": 0.143, ""p80"": 0.286}",observed_seller_data|12|2026-05-25|30
observed_seller_data|12|2026-05-25,observed_seller_data,12,2026-05-25,2026-05-18,19306,18907,"{""median"": 9.725, ""p20"": 9.257, ""p80"": 10.09}","{""median"": 9.6, ""p20"": 9.1, ""p80"": 9.96}",0.157,0.125,0.13,0.468,-0.09929972602739578,-0.09929972602739578,7.630430945205479,7.729730671232875,7.729730671232875,2026-05-22,2026-05-15,2026-05-15,14,2026-06-08,20109,"{""median"": 10.09, ""p20"": 9.4, ""p80"": 10.42}","{""median"": 0.365, ""p20"": 0.143, ""p80"": 0.33}",observed_seller_data|12|2026-05-25|14
observed_seller_data|24|2026-05-25,observed_seller_data,24,2026-05-25,2026-05-18,19318,18912,"{""median"": 8.8596, ""p20"": 8.525, ""p80"": 9.1688}","{""median"": 8.83, ""p20"": 8.41, ""p80"": 9.1363}",0.115,0.0296,0.0325,0.3346,-0.07474889876881186,-0.07474889876881186,6.672251279069766,6.7470001778385775,6.7470001778385775,2026-05-22,2026-05-15,2026-05-15,30,2026-06-24,21026,"{""median"": 8.9559, ""p20"": 8.716, ""p80"": 9.402}","{""median"": 0.0963, ""p20"": 0.191, ""p80"": 0.2332}",observed_seller_data|24|2026-05-25|30
observed_seller_data|24|2026-05-25,observed_seller_data,24,2026-05-25,2026-05-18,19318,18912,"{""median"": 8.8596, ""p20"": 8.525, ""p80"": 9.1688}","{""median"": 8.83, ""p20"": 8.41, ""p80"": 9.1363}",0.115,0.0296,0.0325,0.3346,-0.07474889876881186,-0.07474889876881186,6.672251279069766,6.7470001778385775,6.7470001778385775,2026-05-22,2026-05-15,2026-05-15,14,2026-06-08,20114,"{""median"": 9.06, ""p20"": 8.7, ""p80"": 9.49}","{""median"": 0.2004, ""p20"": 0.175, ""p80"": 0.3212}",observed_seller_data|24|2026-05-25|14
observed_seller_data|6|2026-05-26,observed_seller_data,6,2026-05-26,2026-05-19,19385,18986,"{""median"": 8.7509, ""p20"": 8.45, ""p80"": 9.446}","{""median"": 8.6725, ""p20"": 8.25, ""p80"": 9.59}",0.2,0.0784,-0.144,0.3009,-0.285995983606556,-0.285995983606556,6.942173087431693,7.228169071038249,7.228169071038249,2026-05-25,2026-05-18,2026-05-18,30,2026-06-25,21098,"{""median"": 10.39, ""p20"": 9.892, ""p80"": 11.05}","{""median"": 1.6391, ""p20"": 1.442, ""p80"": 1.604}",observed_seller_data|6|2026-05-26|30
observed_seller_data|6|2026-05-26,observed_seller_data,6,2026-05-26,2026-05-19,19385,18986,"{""median"": 8.7509, ""p20"": 8.45, ""p80"": 9.446}","{""median"": 8.6725, ""p20"": 8.25, ""p80"": 9.59}",0.2,0.0784,-0.144,0.3009,-0.285995983606556,-0.285995983606556,6.942173087431693,7.228169071038249,7.228169071038249,2026-05-25,2026-05-18,2026-05-18,14,2026-06-09,20181,"{""median"": 10.5, ""p20"": 8.5975, ""p80"": 10.858}","{""median"": 1.7491, ""p20"": 0.1475, ""p80"": 1.412}",observed_seller_data|6|2026-05-26|14
observed_seller_data|12|2026-05-26,observed_seller_data,12,2026-05-26,2026-05-19,19363,18964,"{""median"": 9.7583, ""p20"": 9.257, ""p80"": 10.09}","{""median"": 9.6, ""p20"": 9.1, ""p80"": 9.96}",0.157,0.1583,0.13,0.5013,-0.17963691780822,-0.17963691780822,7.405325205479452,7.584962123287672,7.584962123287672,2026-05-25,2026-05-18,2026-05-18,30,2026-06-25,21108,"{""median"": 9.815, ""p20"": 9.4, ""p80"": 10.376}","{""median"": 0.0567, ""p20"": 0.143, ""p80"": 0.286}",observed_seller_data|12|2026-05-26|30
observed_seller_data|12|2026-05-26,observed_seller_data,12,2026-05-26,2026-05-19,19363,18964,"{""median"": 9.7583, ""p20"": 9.257, ""p80"": 10.09}","{""median"": 9.6, ""p20"": 9.1, ""p80"": 9.96}",0.157,0.1583,0.13,0.5013,-0.17963691780822,-0.17963691780822,7.405325205479452,7.584962123287672,7.584962123287672,2026-05-25,2026-05-18,2026-05-18,14,2026-06-09,20166,"{""median"": 10.09, ""p20"": 9.4, ""p80"": 10.42}","{""median"": 0.3317, ""p20"": 0.143, ""p80"": 0.33}",observed_seller_data|12|2026-05-26|14
observed_seller_data|24|2026-05-26,observed_seller_data,24,2026-05-26,2026-05-19,19375,18969,"{""median"": 8.8782, ""p20"": 8.527, ""p80"": 9.1688}","{""median"": 8.83, ""p20"": 8.41, ""p80"": 9.153}",0.117,0.0482,0.0158,0.3512,-0.1348704377564962,-0.1348704377564962,6.515872441860466,6.6507428796169625,6.6507428796169625,2026-05-25,2026-05-18,2026-05-18,30,2026-06-25,21083,"{""median"": 8.9559, ""p20"": 8.698, ""p80"": 9.402}","{""median"": 0.0777, ""p20"": 0.171, ""p80"": 0.2332}",observed_seller_data|24|2026-05-26|30
observed_seller_data|24|2026-05-26,observed_seller_data,24,2026-05-26,2026-05-19,19375,18969,"{""median"": 8.8782, ""p20"": 8.527, ""p80"": 9.1688}","{""median"": 8.83, ""p20"": 8.41, ""p80"": 9.153}",0.117,0.0482,0.0158,0.3512,-0.1348704377564962,-0.1348704377564962,6.515872441860466,6.6507428796169625,6.6507428796169625,2026-05-25,2026-05-18,2026-05-18,14,2026-06-09,20171,"{""median"": 9.07, ""p20"": 8.716, ""p80"": 9.5045}","{""median"": 0.1918, ""p20"": 0.189, ""p80"": 0.3357}",observed_seller_data|24|2026-05-26|14
