cohort,model,id,fit_id,term,issue,target,basis,current,actual,prediction_price,prediction_delta,delta_source,actual_delta,saved_direction,actual_class
primary36,retail,canonical_calculation|12|7|2026-08-03|30,frozen_transfer|7|30|2026-07-27,12,2026-08-03,2026-09-02,canonical_calculation,10.99,11.2,11.610556626180452,0.620556626180452,unrounded_price_minus_current,0.2100,,up
primary36,retail,canonical_calculation|12|7|2026-08-04|30,frozen_transfer|7|30|2026-07-27,12,2026-08-04,2026-09-03,canonical_calculation,10.99,11.2875,11.608854535859187,0.618854535859187,unrounded_price_minus_current,0.2975,,up
primary36,retail,canonical_calculation|12|7|2026-08-05|30,frozen_transfer|7|30|2026-07-27,12,2026-08-05,2026-09-04,canonical_calculation,10.99,11.3284,11.60575072409688,0.61575072409688,unrounded_price_minus_current,0.3384,,up
primary36,retail,canonical_calculation|12|7|2026-08-06|30,frozen_transfer|7|30|2026-07-27,12,2026-08-06,2026-09-05,canonical_calculation,11.16,11.3284,11.780156134340155,0.620156134340155,unrounded_price_minus_current,0.1684,,up
primary36,retail,canonical_calculation|12|7|2026-08-07|30,frozen_transfer|7|30|2026-07-27,12,2026-08-07,2026-09-06,canonical_calculation,11.33,11.3284,11.951205422961735,0.621205422961735,unrounded_price_minus_current,-0.0016,,flat
primary36,retail,canonical_calculation|12|7|2026-08-08|30,frozen_transfer|7|30|2026-07-27,12,2026-08-08,2026-09-07,canonical_calculation,11.33,11.3284,11.948686329286263,0.618686329286263,unrounded_price_minus_current,-0.0016,,flat
primary36,retail,canonical_calculation|12|7|2026-08-09|30,frozen_transfer|7|30|2026-07-27,12,2026-08-09,2026-09-08,canonical_calculation,11.33,11.4,11.948686329286263,0.618686329286263,unrounded_price_minus_current,0.0700,,flat
primary36,retail,canonical_calculation|12|7|2026-08-10|30,frozen_transfer|7|30|2026-07-27,12,2026-08-10,2026-09-09,canonical_calculation,11.33,11.49,11.943748264895392,0.613748264895392,unrounded_price_minus_current,0.1600,,up
primary36,retail,canonical_calculation|12|7|2026-08-11|30,frozen_transfer|7|30|2026-07-27,12,2026-08-11,2026-09-10,canonical_calculation,11.32,11.85,11.933347773055095,0.613347773055095,unrounded_price_minus_current,0.5300,,up
primary36,retail,canonical_calculation|12|7|2026-08-12|30,frozen_transfer|7|30|2026-07-27,12,2026-08-12,2026-09-11,canonical_calculation,11.32,11.8,11.933347773055095,0.613347773055095,unrounded_price_minus_current,0.4800,,up
primary36,retail,canonical_calculation|12|7|2026-08-13|30,frozen_transfer|7|30|2026-07-27,12,2026-08-13,2026-09-12,canonical_calculation,11.32,11.9409,11.926539411770035,0.606539411770035,unrounded_price_minus_current,0.6209,,up
primary36,retail,canonical_calculation|12|7|2026-08-14|30,frozen_transfer|7|30|2026-07-27,12,2026-08-14,2026-09-13,canonical_calculation,11.32,11.9409,11.919731050484975,0.599731050484975,unrounded_price_minus_current,0.6209,,up
primary36,retail,canonical_calculation|24|7|2026-08-03|30,frozen_transfer|7|30|2026-07-27,24,2026-08-03,2026-09-02,canonical_calculation,9.88,10.0,10.489743346492416,0.609743346492416,unrounded_price_minus_current,0.1200,,flat
primary36,retail,canonical_calculation|24|7|2026-08-04|30,frozen_transfer|7|30|2026-07-27,24,2026-08-04,2026-09-03,canonical_calculation,9.8588,10.0325,10.4627362148081,0.6039362148081,unrounded_price_minus_current,0.1737,,up
primary36,retail,canonical_calculation|24|7|2026-08-05|30,frozen_transfer|7|30|2026-07-27,24,2026-08-05,2026-09-04,canonical_calculation,9.99,10.0392,10.594536952568546,0.604536952568546,unrounded_price_minus_current,0.0492,,flat
primary36,retail,canonical_calculation|24|7|2026-08-06|30,frozen_transfer|7|30|2026-07-27,24,2026-08-06,2026-09-05,canonical_calculation,10.0163,10.0325,10.622314767459244,0.606014767459244,unrounded_price_minus_current,0.0162,,flat
primary36,retail,canonical_calculation|24|7|2026-08-07|30,frozen_transfer|7|30|2026-07-27,24,2026-08-07,2026-09-06,canonical_calculation,10.0,10.0325,10.604937444408844,0.604937444408844,unrounded_price_minus_current,0.0325,,flat
primary36,retail,canonical_calculation|24|7|2026-08-08|30,frozen_transfer|7|30|2026-07-27,24,2026-08-08,2026-09-07,canonical_calculation,10.0,10.0392,10.60536196575956,0.60536196575956,unrounded_price_minus_current,0.0392,,flat
primary36,retail,canonical_calculation|24|7|2026-08-09|30,frozen_transfer|7|30|2026-07-27,24,2026-08-09,2026-09-08,canonical_calculation,10.0,10.1219,10.60621100846099,0.60621100846099,unrounded_price_minus_current,0.1219,,flat
primary36,retail,canonical_calculation|24|7|2026-08-10|30,frozen_transfer|7|30|2026-07-27,24,2026-08-10,2026-09-09,canonical_calculation,10.0,10.18,10.604937444408844,0.604937444408844,unrounded_price_minus_current,0.1800,,up
primary36,retail,canonical_calculation|24|7|2026-08-11|30,frozen_transfer|7|30|2026-07-27,24,2026-08-11,2026-09-10,canonical_calculation,10.0,10.2,10.605786487110274,0.605786487110274,unrounded_price_minus_current,0.2000,,up
primary36,retail,canonical_calculation|24|7|2026-08-12|30,frozen_transfer|7|30|2026-07-27,24,2026-08-12,2026-09-11,canonical_calculation,10.0,10.35,10.60053203416557,0.60053203416557,unrounded_price_minus_current,0.3500,,up
primary36,retail,canonical_calculation|24|7|2026-08-13|30,frozen_transfer|7|30|2026-07-27,24,2026-08-13,2026-09-12,canonical_calculation,10.0,10.56,10.599478740625587,0.599478740625587,unrounded_price_minus_current,0.5600,,up
primary36,retail,canonical_calculation|24|7|2026-08-14|30,frozen_transfer|7|30|2026-07-27,24,2026-08-14,2026-09-13,canonical_calculation,10.0,10.56,10.600131542325272,0.600131542325272,unrounded_price_minus_current,0.5600,,up
primary36,retail,canonical_calculation|6|7|2026-08-03|30,frozen_transfer|7|30|2026-07-27,6,2026-08-03,2026-09-02,canonical_calculation,12.1375,13.82,12.757203578560619,0.619703578560619,unrounded_price_minus_current,1.6825,,up
primary36,retail,canonical_calculation|6|7|2026-08-04|30,frozen_transfer|7|30|2026-07-27,6,2026-08-04,2026-09-03,canonical_calculation,12.1646,13.975,12.778949002655839,0.614349002655839,unrounded_price_minus_current,1.8104,,up
primary36,retail,canonical_calculation|6|7|2026-08-05|30,frozen_transfer|7|30|2026-07-27,6,2026-08-05,2026-09-04,canonical_calculation,12.64,14.0342,13.270368676267747,0.630368676267747,unrounded_price_minus_current,1.3942,,up
primary36,retail,canonical_calculation|6|7|2026-08-06|30,frozen_transfer|7|30|2026-07-27,6,2026-08-06,2026-09-05,canonical_calculation,12.64,14.0342,13.266764249705068,0.626764249705068,unrounded_price_minus_current,1.3942,,up
primary36,retail,canonical_calculation|6|7|2026-08-07|30,frozen_transfer|7|30|2026-07-27,6,2026-08-07,2026-09-06,canonical_calculation,12.64,14.0342,13.263259946102462,0.623259946102462,unrounded_price_minus_current,1.3942,,up
primary36,retail,canonical_calculation|6|7|2026-08-08|30,frozen_transfer|7|30|2026-07-27,6,2026-08-08,2026-09-07,canonical_calculation,13.195,14.0342,13.836398221549544,0.641398221549544,unrounded_price_minus_current,0.8392,,up
primary36,retail,canonical_calculation|6|7|2026-08-09|30,frozen_transfer|7|30|2026-07-27,6,2026-08-09,2026-09-08,canonical_calculation,13.195,14.465,13.836398221549544,0.641398221549544,unrounded_price_minus_current,1.2700,,up
primary36,retail,canonical_calculation|6|7|2026-08-10|30,frozen_transfer|7|30|2026-07-27,6,2026-08-10,2026-09-09,canonical_calculation,13.195,14.465,13.837483554436751,0.642483554436751,unrounded_price_minus_current,1.2700,,up
primary36,retail,canonical_calculation|6|7|2026-08-11|30,frozen_transfer|7|30|2026-07-27,6,2026-08-11,2026-09-10,canonical_calculation,13.25,14.43,13.89360092667118,0.64360092667118,unrounded_price_minus_current,1.1800,,up
primary36,retail,canonical_calculation|6|7|2026-08-12|30,frozen_transfer|7|30|2026-07-27,6,2026-08-12,2026-09-11,canonical_calculation,13.25,14.465,13.874561544583429,0.624561544583429,unrounded_price_minus_current,1.2150,,up
primary36,retail,canonical_calculation|6|7|2026-08-13|30,frozen_transfer|7|30|2026-07-27,6,2026-08-13,2026-09-12,canonical_calculation,13.25,14.5294,13.874561544583429,0.624561544583429,unrounded_price_minus_current,1.2794,,up
primary36,retail,canonical_calculation|6|7|2026-08-14|30,frozen_transfer|7|30|2026-07-27,6,2026-08-14,2026-09-13,canonical_calculation,13.25,14.5294,13.874561544583429,0.624561544583429,unrounded_price_minus_current,1.2794,,up
primary36,rolling,canonical_calculation|12|7|2026-08-03|30,frozen_transfer|7|30|2026-07-27,12,2026-08-03,2026-09-02,canonical_calculation,10.99,11.2,11.61606251773021,0.62606251773021,unrounded_price_minus_current,0.2100,,up
primary36,rolling,canonical_calculation|12|7|2026-08-04|30,frozen_transfer|7|30|2026-07-27,12,2026-08-04,2026-09-03,canonical_calculation,10.99,11.2875,11.625783564132954,0.635783564132954,unrounded_price_minus_current,0.2975,,up
primary36,rolling,canonical_calculation|12|7|2026-08-05|30,frozen_transfer|7|30|2026-07-27,12,2026-08-05,2026-09-04,canonical_calculation,10.99,11.3284,11.67906927819226,0.68906927819226,unrounded_price_minus_current,0.3384,,up
primary36,rolling,canonical_calculation|12|7|2026-08-06|30,frozen_transfer|7|30|2026-07-27,12,2026-08-06,2026-09-05,canonical_calculation,11.16,11.3284,11.712976183468179,0.552976183468179,unrounded_price_minus_current,0.1684,,up
primary36,rolling,canonical_calculation|12|7|2026-08-07|30,frozen_transfer|7|30|2026-07-27,12,2026-08-07,2026-09-06,canonical_calculation,11.33,11.3284,11.890302496342048,0.560302496342048,unrounded_price_minus_current,-0.0016,,flat
primary36,rolling,canonical_calculation|12|7|2026-08-08|30,frozen_transfer|7|30|2026-07-27,12,2026-08-08,2026-09-07,canonical_calculation,11.33,11.3284,11.844532038320844,0.514532038320844,unrounded_price_minus_current,-0.0016,,flat
primary36,rolling,canonical_calculation|12|7|2026-08-09|30,frozen_transfer|7|30|2026-07-27,12,2026-08-09,2026-09-08,canonical_calculation,11.33,11.4,11.844532038320844,0.514532038320844,unrounded_price_minus_current,0.0700,,flat
primary36,rolling,canonical_calculation|12|7|2026-08-10|30,frozen_transfer|7|30|2026-07-27,12,2026-08-10,2026-09-09,canonical_calculation,11.33,11.49,11.84326782431331,0.51326782431331,unrounded_price_minus_current,0.1600,,up
primary36,rolling,canonical_calculation|12|7|2026-08-11|30,frozen_transfer|7|30|2026-07-27,12,2026-08-11,2026-09-10,canonical_calculation,11.32,11.85,11.913685785733835,0.593685785733835,unrounded_price_minus_current,0.5300,,up
primary36,rolling,canonical_calculation|12|7|2026-08-12|30,frozen_transfer|7|30|2026-07-27,12,2026-08-12,2026-09-11,canonical_calculation,11.32,11.8,11.869307148318322,0.549307148318322,unrounded_price_minus_current,0.4800,,up
primary36,rolling,canonical_calculation|12|7|2026-08-13|30,frozen_transfer|7|30|2026-07-27,12,2026-08-13,2026-09-12,canonical_calculation,11.32,11.9409,11.92627122447254,0.60627122447254,unrounded_price_minus_current,0.6209,,up
primary36,rolling,canonical_calculation|12|7|2026-08-14|30,frozen_transfer|7|30|2026-07-27,12,2026-08-14,2026-09-13,canonical_calculation,11.32,11.9409,11.885637751031075,0.565637751031075,unrounded_price_minus_current,0.6209,,up
primary36,rolling,canonical_calculation|24|7|2026-08-03|30,frozen_transfer|7|30|2026-07-27,24,2026-08-03,2026-09-02,canonical_calculation,9.88,10.0,10.51110646766919,0.63110646766919,unrounded_price_minus_current,0.1200,,flat
primary36,rolling,canonical_calculation|24|7|2026-08-04|30,frozen_transfer|7|30|2026-07-27,24,2026-08-04,2026-09-03,canonical_calculation,9.8588,10.0325,10.500048455107844,0.641248455107844,unrounded_price_minus_current,0.1737,,up
primary36,rolling,canonical_calculation|24|7|2026-08-05|30,frozen_transfer|7|30|2026-07-27,24,2026-08-05,2026-09-04,canonical_calculation,9.99,10.0392,10.666133692324106,0.676133692324106,unrounded_price_minus_current,0.0492,,flat
primary36,rolling,canonical_calculation|24|7|2026-08-06|30,frozen_transfer|7|30|2026-07-27,24,2026-08-06,2026-09-05,canonical_calculation,10.0163,10.0325,10.61880080570217,0.60250080570217,unrounded_price_minus_current,0.0162,,flat
primary36,rolling,canonical_calculation|24|7|2026-08-07|30,frozen_transfer|7|30|2026-07-27,24,2026-08-07,2026-09-06,canonical_calculation,10.0,10.0325,10.609989558862866,0.609989558862866,unrounded_price_minus_current,0.0325,,flat
primary36,rolling,canonical_calculation|24|7|2026-08-08|30,frozen_transfer|7|30|2026-07-27,24,2026-08-08,2026-09-07,canonical_calculation,10.0,10.0392,10.55169619761806,0.55169619761806,unrounded_price_minus_current,0.0392,,flat
primary36,rolling,canonical_calculation|24|7|2026-08-09|30,frozen_transfer|7|30|2026-07-27,24,2026-08-09,2026-09-08,canonical_calculation,10.0,10.1219,10.551913564503378,0.551913564503378,unrounded_price_minus_current,0.1219,,flat
primary36,rolling,canonical_calculation|24|7|2026-08-10|30,frozen_transfer|7|30|2026-07-27,24,2026-08-10,2026-09-09,canonical_calculation,10.0,10.18,10.5515875141754,0.5515875141754,unrounded_price_minus_current,0.1800,,up
primary36,rolling,canonical_calculation|24|7|2026-08-11|30,frozen_transfer|7|30|2026-07-27,24,2026-08-11,2026-09-10,canonical_calculation,10.0,10.2,10.596203860780593,0.596203860780593,unrounded_price_minus_current,0.2000,,up
primary36,rolling,canonical_calculation|24|7|2026-08-12|30,frozen_transfer|7|30|2026-07-27,24,2026-08-12,2026-09-11,canonical_calculation,10.0,10.35,10.57237945370972,0.57237945370972,unrounded_price_minus_current,0.3500,,up
primary36,rolling,canonical_calculation|24|7|2026-08-13|30,frozen_transfer|7|30|2026-07-27,24,2026-08-13,2026-09-12,canonical_calculation,10.0,10.56,10.609911756068085,0.609911756068085,unrounded_price_minus_current,0.5600,,up
primary36,rolling,canonical_calculation|24|7|2026-08-14|30,frozen_transfer|7|30|2026-07-27,24,2026-08-14,2026-09-13,canonical_calculation,10.0,10.56,10.573792540995354,0.573792540995354,unrounded_price_minus_current,0.5600,,up
primary36,rolling,canonical_calculation|6|7|2026-08-03|30,frozen_transfer|7|30|2026-07-27,6,2026-08-03,2026-09-02,canonical_calculation,12.1375,13.82,13.17731745889982,1.03981745889982,unrounded_price_minus_current,1.6825,,up
primary36,rolling,canonical_calculation|6|7|2026-08-04|30,frozen_transfer|7|30|2026-07-27,6,2026-08-04,2026-09-03,canonical_calculation,12.1646,13.975,13.1834429193164,1.0188429193164,unrounded_price_minus_current,1.8104,,up
primary36,rolling,canonical_calculation|6|7|2026-08-05|30,frozen_transfer|7|30|2026-07-27,6,2026-08-05,2026-09-04,canonical_calculation,12.64,14.0342,13.74320724593264,1.10320724593264,unrounded_price_minus_current,1.3942,,up
primary36,rolling,canonical_calculation|6|7|2026-08-06|30,frozen_transfer|7|30|2026-07-27,6,2026-08-06,2026-09-05,canonical_calculation,12.64,14.0342,13.551855870818159,0.911855870818159,unrounded_price_minus_current,1.3942,,up
primary36,rolling,canonical_calculation|6|7|2026-08-07|30,frozen_transfer|7|30|2026-07-27,6,2026-08-07,2026-09-06,canonical_calculation,12.64,14.0342,13.56061464736533,0.92061464736533,unrounded_price_minus_current,1.3942,,up
primary36,rolling,canonical_calculation|6|7|2026-08-08|30,frozen_transfer|7|30|2026-07-27,6,2026-08-08,2026-09-07,canonical_calculation,13.195,14.0342,13.652527544672632,0.457527544672632,unrounded_price_minus_current,0.8392,,up
primary36,rolling,canonical_calculation|6|7|2026-08-09|30,frozen_transfer|7|30|2026-07-27,6,2026-08-09,2026-09-08,canonical_calculation,13.195,14.465,13.652527544672632,0.457527544672632,unrounded_price_minus_current,1.2700,,up
primary36,rolling,canonical_calculation|6|7|2026-08-10|30,frozen_transfer|7|30|2026-07-27,6,2026-08-10,2026-09-09,canonical_calculation,13.195,14.465,13.652805405172261,0.457805405172261,unrounded_price_minus_current,1.2700,,up
primary36,rolling,canonical_calculation|6|7|2026-08-11|30,frozen_transfer|7|30|2026-07-27,6,2026-08-11,2026-09-10,canonical_calculation,13.25,14.43,13.848063214318602,0.598063214318602,unrounded_price_minus_current,1.1800,,up
primary36,rolling,canonical_calculation|6|7|2026-08-12|30,frozen_transfer|7|30|2026-07-27,6,2026-08-12,2026-09-11,canonical_calculation,13.25,14.465,13.763401816233047,0.513401816233047,unrounded_price_minus_current,1.2150,,up
primary36,rolling,canonical_calculation|6|7|2026-08-13|30,frozen_transfer|7|30|2026-07-27,6,2026-08-13,2026-09-12,canonical_calculation,13.25,14.5294,13.852625545533142,0.602625545533142,unrounded_price_minus_current,1.2794,,up
primary36,rolling,canonical_calculation|6|7|2026-08-14|30,frozen_transfer|7|30|2026-07-27,6,2026-08-14,2026-09-13,canonical_calculation,13.25,14.5294,13.80328529918112,0.55328529918112,unrounded_price_minus_current,1.2794,,up
primary36,unchanged,canonical_calculation|12|7|2026-08-03|30,frozen_transfer|7|30|2026-07-27,12,2026-08-03,2026-09-02,canonical_calculation,10.99,11.2,10.99,0.00,unrounded_price_minus_current,0.2100,,up
primary36,unchanged,canonical_calculation|12|7|2026-08-04|30,frozen_transfer|7|30|2026-07-27,12,2026-08-04,2026-09-03,canonical_calculation,10.99,11.2875,10.99,0.00,unrounded_price_minus_current,0.2975,,up
primary36,unchanged,canonical_calculation|12|7|2026-08-05|30,frozen_transfer|7|30|2026-07-27,12,2026-08-05,2026-09-04,canonical_calculation,10.99,11.3284,10.99,0.00,unrounded_price_minus_current,0.3384,,up
primary36,unchanged,canonical_calculation|12|7|2026-08-06|30,frozen_transfer|7|30|2026-07-27,12,2026-08-06,2026-09-05,canonical_calculation,11.16,11.3284,11.16,0.00,unrounded_price_minus_current,0.1684,,up
primary36,unchanged,canonical_calculation|12|7|2026-08-07|30,frozen_transfer|7|30|2026-07-27,12,2026-08-07,2026-09-06,canonical_calculation,11.33,11.3284,11.33,0.00,unrounded_price_minus_current,-0.0016,,flat
primary36,unchanged,canonical_calculation|12|7|2026-08-08|30,frozen_transfer|7|30|2026-07-27,12,2026-08-08,2026-09-07,canonical_calculation,11.33,11.3284,11.33,0.00,unrounded_price_minus_current,-0.0016,,flat
primary36,unchanged,canonical_calculation|12|7|2026-08-09|30,frozen_transfer|7|30|2026-07-27,12,2026-08-09,2026-09-08,canonical_calculation,11.33,11.4,11.33,0.00,unrounded_price_minus_current,0.0700,,flat
primary36,unchanged,canonical_calculation|12|7|2026-08-10|30,frozen_transfer|7|30|2026-07-27,12,2026-08-10,2026-09-09,canonical_calculation,11.33,11.49,11.33,0.00,unrounded_price_minus_current,0.1600,,up
primary36,unchanged,canonical_calculation|12|7|2026-08-11|30,frozen_transfer|7|30|2026-07-27,12,2026-08-11,2026-09-10,canonical_calculation,11.32,11.85,11.32,0.00,unrounded_price_minus_current,0.5300,,up
primary36,unchanged,canonical_calculation|12|7|2026-08-12|30,frozen_transfer|7|30|2026-07-27,12,2026-08-12,2026-09-11,canonical_calculation,11.32,11.8,11.32,0.00,unrounded_price_minus_current,0.4800,,up
primary36,unchanged,canonical_calculation|12|7|2026-08-13|30,frozen_transfer|7|30|2026-07-27,12,2026-08-13,2026-09-12,canonical_calculation,11.32,11.9409,11.32,0.00,unrounded_price_minus_current,0.6209,,up
primary36,unchanged,canonical_calculation|12|7|2026-08-14|30,frozen_transfer|7|30|2026-07-27,12,2026-08-14,2026-09-13,canonical_calculation,11.32,11.9409,11.32,0.00,unrounded_price_minus_current,0.6209,,up
primary36,unchanged,canonical_calculation|24|7|2026-08-03|30,frozen_transfer|7|30|2026-07-27,24,2026-08-03,2026-09-02,canonical_calculation,9.88,10.0,9.88,0.00,unrounded_price_minus_current,0.1200,,flat
primary36,unchanged,canonical_calculation|24|7|2026-08-04|30,frozen_transfer|7|30|2026-07-27,24,2026-08-04,2026-09-03,canonical_calculation,9.8588,10.0325,9.8588,0.0000,unrounded_price_minus_current,0.1737,,up
primary36,unchanged,canonical_calculation|24|7|2026-08-05|30,frozen_transfer|7|30|2026-07-27,24,2026-08-05,2026-09-04,canonical_calculation,9.99,10.0392,9.99,0.00,unrounded_price_minus_current,0.0492,,flat
primary36,unchanged,canonical_calculation|24|7|2026-08-06|30,frozen_transfer|7|30|2026-07-27,24,2026-08-06,2026-09-05,canonical_calculation,10.0163,10.0325,10.0163,0.0000,unrounded_price_minus_current,0.0162,,flat
primary36,unchanged,canonical_calculation|24|7|2026-08-07|30,frozen_transfer|7|30|2026-07-27,24,2026-08-07,2026-09-06,canonical_calculation,10.0,10.0325,10.0,0.0,unrounded_price_minus_current,0.0325,,flat
primary36,unchanged,canonical_calculation|24|7|2026-08-08|30,frozen_transfer|7|30|2026-07-27,24,2026-08-08,2026-09-07,canonical_calculation,10.0,10.0392,10.0,0.0,unrounded_price_minus_current,0.0392,,flat
primary36,unchanged,canonical_calculation|24|7|2026-08-09|30,frozen_transfer|7|30|2026-07-27,24,2026-08-09,2026-09-08,canonical_calculation,10.0,10.1219,10.0,0.0,unrounded_price_minus_current,0.1219,,flat
primary36,unchanged,canonical_calculation|24|7|2026-08-10|30,frozen_transfer|7|30|2026-07-27,24,2026-08-10,2026-09-09,canonical_calculation,10.0,10.18,10.0,0.0,unrounded_price_minus_current,0.1800,,up
primary36,unchanged,canonical_calculation|24|7|2026-08-11|30,frozen_transfer|7|30|2026-07-27,24,2026-08-11,2026-09-10,canonical_calculation,10.0,10.2,10.0,0.0,unrounded_price_minus_current,0.2000,,up
primary36,unchanged,canonical_calculation|24|7|2026-08-12|30,frozen_transfer|7|30|2026-07-27,24,2026-08-12,2026-09-11,canonical_calculation,10.0,10.35,10.0,0.0,unrounded_price_minus_current,0.3500,,up
primary36,unchanged,canonical_calculation|24|7|2026-08-13|30,frozen_transfer|7|30|2026-07-27,24,2026-08-13,2026-09-12,canonical_calculation,10.0,10.56,10.0,0.0,unrounded_price_minus_current,0.5600,,up
primary36,unchanged,canonical_calculation|24|7|2026-08-14|30,frozen_transfer|7|30|2026-07-27,24,2026-08-14,2026-09-13,canonical_calculation,10.0,10.56,10.0,0.0,unrounded_price_minus_current,0.5600,,up
primary36,unchanged,canonical_calculation|6|7|2026-08-03|30,frozen_transfer|7|30|2026-07-27,6,2026-08-03,2026-09-02,canonical_calculation,12.1375,13.82,12.1375,0.0000,unrounded_price_minus_current,1.6825,,up
primary36,unchanged,canonical_calculation|6|7|2026-08-04|30,frozen_transfer|7|30|2026-07-27,6,2026-08-04,2026-09-03,canonical_calculation,12.1646,13.975,12.1646,0.0000,unrounded_price_minus_current,1.8104,,up
primary36,unchanged,canonical_calculation|6|7|2026-08-05|30,frozen_transfer|7|30|2026-07-27,6,2026-08-05,2026-09-04,canonical_calculation,12.64,14.0342,12.64,0.00,unrounded_price_minus_current,1.3942,,up
primary36,unchanged,canonical_calculation|6|7|2026-08-06|30,frozen_transfer|7|30|2026-07-27,6,2026-08-06,2026-09-05,canonical_calculation,12.64,14.0342,12.64,0.00,unrounded_price_minus_current,1.3942,,up
primary36,unchanged,canonical_calculation|6|7|2026-08-07|30,frozen_transfer|7|30|2026-07-27,6,2026-08-07,2026-09-06,canonical_calculation,12.64,14.0342,12.64,0.00,unrounded_price_minus_current,1.3942,,up
primary36,unchanged,canonical_calculation|6|7|2026-08-08|30,frozen_transfer|7|30|2026-07-27,6,2026-08-08,2026-09-07,canonical_calculation,13.195,14.0342,13.195,0.000,unrounded_price_minus_current,0.8392,,up
primary36,unchanged,canonical_calculation|6|7|2026-08-09|30,frozen_transfer|7|30|2026-07-27,6,2026-08-09,2026-09-08,canonical_calculation,13.195,14.465,13.195,0.000,unrounded_price_minus_current,1.2700,,up
primary36,unchanged,canonical_calculation|6|7|2026-08-10|30,frozen_transfer|7|30|2026-07-27,6,2026-08-10,2026-09-09,canonical_calculation,13.195,14.465,13.195,0.000,unrounded_price_minus_current,1.2700,,up
primary36,unchanged,canonical_calculation|6|7|2026-08-11|30,frozen_transfer|7|30|2026-07-27,6,2026-08-11,2026-09-10,canonical_calculation,13.25,14.43,13.25,0.00,unrounded_price_minus_current,1.1800,,up
primary36,unchanged,canonical_calculation|6|7|2026-08-12|30,frozen_transfer|7|30|2026-07-27,6,2026-08-12,2026-09-11,canonical_calculation,13.25,14.465,13.25,0.00,unrounded_price_minus_current,1.2150,,up
primary36,unchanged,canonical_calculation|6|7|2026-08-13|30,frozen_transfer|7|30|2026-07-27,6,2026-08-13,2026-09-12,canonical_calculation,13.25,14.5294,13.25,0.00,unrounded_price_minus_current,1.2794,,up
primary36,unchanged,canonical_calculation|6|7|2026-08-14|30,frozen_transfer|7|30|2026-07-27,6,2026-08-14,2026-09-13,canonical_calculation,13.25,14.5294,13.25,0.00,unrounded_price_minus_current,1.2794,,up
secondary84,always_down,canonical_calculation|12|7|2026-08-03|14,frozen_transfer|7|14|2026-07-27,12,2026-08-03,2026-08-17,canonical_calculation,10.99,11.32,,,direction_only_control,0.3300,,up
secondary84,always_down,canonical_calculation|12|7|2026-08-04|14,frozen_transfer|7|14|2026-07-27,12,2026-08-04,2026-08-18,canonical_calculation,10.99,11.35,,,direction_only_control,0.3600,,up
secondary84,always_down,canonical_calculation|12|7|2026-08-05|14,frozen_transfer|7|14|2026-07-27,12,2026-08-05,2026-08-19,canonical_calculation,10.99,11.29,,,direction_only_control,0.3000,,up
secondary84,always_down,canonical_calculation|12|7|2026-08-06|14,frozen_transfer|7|14|2026-07-27,12,2026-08-06,2026-08-20,canonical_calculation,11.16,11.32,,,direction_only_control,0.1600,,up
secondary84,always_down,canonical_calculation|12|7|2026-08-07|14,frozen_transfer|7|14|2026-07-27,12,2026-08-07,2026-08-21,canonical_calculation,11.33,11.2438,,,direction_only_control,-0.0862,,flat
secondary84,always_down,canonical_calculation|12|7|2026-08-08|14,frozen_transfer|7|14|2026-07-27,12,2026-08-08,2026-08-22,canonical_calculation,11.33,11.2438,,,direction_only_control,-0.0862,,flat
secondary84,always_down,canonical_calculation|12|7|2026-08-09|14,frozen_transfer|7|14|2026-07-27,12,2026-08-09,2026-08-23,canonical_calculation,11.33,11.2438,,,direction_only_control,-0.0862,,flat
secondary84,always_down,canonical_calculation|12|7|2026-08-10|14,frozen_transfer|7|14|2026-07-27,12,2026-08-10,2026-08-24,canonical_calculation,11.33,11.2438,,,direction_only_control,-0.0862,,flat
secondary84,always_down,canonical_calculation|12|7|2026-08-11|14,frozen_transfer|7|14|2026-07-27,12,2026-08-11,2026-08-25,canonical_calculation,11.32,11.2888,,,direction_only_control,-0.0312,,flat
secondary84,always_down,canonical_calculation|12|7|2026-08-12|14,frozen_transfer|7|14|2026-07-27,12,2026-08-12,2026-08-26,canonical_calculation,11.32,11.29,,,direction_only_control,-0.0300,,flat
secondary84,always_down,canonical_calculation|12|7|2026-08-13|14,frozen_transfer|7|14|2026-07-27,12,2026-08-13,2026-08-27,canonical_calculation,11.32,11.2888,,,direction_only_control,-0.0312,,flat
secondary84,always_down,canonical_calculation|12|7|2026-08-14|14,frozen_transfer|7|14|2026-07-27,12,2026-08-14,2026-08-28,canonical_calculation,11.32,11.2,,,direction_only_control,-0.1200,,flat
secondary84,always_down,canonical_calculation|12|7|2026-08-15|14,frozen_transfer|7|14|2026-07-27,12,2026-08-15,2026-08-29,canonical_calculation,11.32,11.2,,,direction_only_control,-0.1200,,flat
secondary84,always_down,canonical_calculation|12|7|2026-08-16|14,frozen_transfer|7|14|2026-07-27,12,2026-08-16,2026-08-30,canonical_calculation,11.32,11.2,,,direction_only_control,-0.1200,,flat
secondary84,always_down,canonical_calculation|12|7|2026-08-17|14,frozen_transfer|7|14|2026-07-27,12,2026-08-17,2026-08-31,canonical_calculation,11.32,11.2,,,direction_only_control,-0.1200,,flat
