snapshot_id,company,term,date,reasons
95988,Äänekosken Energia Oy,6,2026-04-11,not_General
95992,Lammaisten Energia Oy,12,2026-04-11,not_General
96000,Lammaisten Energia Oy,6,2026-04-11,not_exact_fixed_segment;not_FixedPrice;not_General
96001,Väre Oy,6,2026-04-11,not_exact_fixed_segment;not_FixedPrice
96006,Nordic Green Energy,12,2026-04-11,not_exact_fixed_segment;not_FixedPrice
96012,Köyliön-Säkylän Sähkö Oy,24,2026-04-11,not_General
96015,Koillis-Satakunnan Sähkö Oy,24,2026-04-11,not_General
96016,Alajärven Sähkö Oy,24,2026-04-11,not_General
96018,Keravan Energia Oy,12,2026-04-11,not_exact_fixed_segment;not_FixedPrice
96021,Pohjois-Karjalan Sähkö Oy,24,2026-04-11,not_General
96022,Lumme Energia,12,2026-04-11,not_exact_fixed_segment;not_FixedPrice
96024,Lammaisten Energia Oy,6,2026-04-11,not_General
96028,Lammaisten Energia Oy,6,2026-04-11,not_General
96030,Fortum Markets Oy,24,2026-04-11,not_exact_fixed_segment;not_FixedPrice
96038,Lammaisten Energia Oy,24,2026-04-11,not_exact_fixed_segment;not_FixedPrice;not_General
96040,Äänekosken Energia Oy,12,2026-04-11,not_General
96046,Koillis-Satakunnan Sähkö Oy,12,2026-04-11,not_General
96047,Hehku Energia Oy,24,2026-04-11,not_exact_fixed_segment;not_FixedPrice
96050,Pohjois-Karjalan Sähkö Oy,12,2026-04-11,not_General
96056,Nordic Green Energy,24,2026-04-11,not_exact_fixed_segment;not_FixedPrice
96062,Nurmijärven Sähkö Oy,12,2026-04-11,not_General
96063,Oomi Oy,6,2026-04-11,not_exact_fixed_segment;not_FixedPrice
96068,Keravan Energia Oy,12,2026-04-11,not_exact_fixed_segment;not_FixedPrice
96069,Nurmijärven Sähkö Oy,24,2026-04-11,not_General
96071,Lammaisten Energia Oy,6,2026-04-11,not_exact_fixed_segment;not_FixedPrice
96073,Fortum Markets Oy,12,2026-04-11,not_exact_fixed_segment;not_FixedPrice
96076,Lammaisten Energia Oy,6,2026-04-11,not_exact_fixed_segment;not_FixedPrice;not_General
96082,Lammaisten Energia Oy,24,2026-04-11,not_General
96086,Omavoima Oy,24,2026-04-11,not_General
96089,Porvoon Energia Oy,24,2026-04-11,not_General
96091,Vaasan Sähkö Myynti Oy,12,2026-04-11,not_exact_fixed_segment;not_FixedPrice
96097,Köyliön-Säkylän Sähkö Oy,24,2026-04-11,not_General
96099,Pohjois-Karjalan Sähkö Oy,6,2026-04-12,not_General
96100,Paneliankosken Voima Oy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96103,Korpelan Energia Oy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96105,Hehku Energia Oy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96108,Keravan Energia Oy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96109,Oomi Oy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96111,Nurmijärven Sähkö Oy,12,2026-04-12,not_General
96122,Porvoon Energia Oy,12,2026-04-12,not_General
96126,Köyliön-Säkylän Sähkö Oy,12,2026-04-12,not_General
96128,Lammaisten Energia Oy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice;not_General
96131,Nurmijärven Sähkö Oy,24,2026-04-12,not_General
96138,Paneliankosken Voima Oy,12,2026-04-12,not_General
96139,Lammaisten Energia Oy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice;not_General
96140,Pohjois-Karjalan Sähkö Oy,24,2026-04-12,not_General
96144,Paneliankosken Voima Oy,24,2026-04-12,not_General
96145,Koillis-Satakunnan Sähkö Oy,12,2026-04-12,not_General
96151,Nurmijärven Sähkö Oy,24,2026-04-12,not_General
96152,Koillis-Satakunnan Sähkö Oy,24,2026-04-12,not_General
96158,Nordic Green Energy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96159,Lammaisten Energia Oy,24,2026-04-12,not_General
96161,Korpelan Energia Oy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96162,Kokkolan Energia Oy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96168,Oomi Oy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96174,Keravan Energia Oy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96179,Paneliankosken Voima Oy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice;not_General
96181,Äänekosken Energia Oy,6,2026-04-12,not_General
96183,Porvoon Energia Oy,24,2026-04-12,not_General
96185,Koillis-Satakunnan Sähkö Oy,12,2026-04-12,not_General
96187,Lammaisten Energia Oy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice;not_General
96193,Koillis-Satakunnan Sähkö Oy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96194,Omavoima Oy,12,2026-04-12,not_General
96200,Vaasan Sähkö Myynti Oy,24,2026-04-12,not_General
96212,Alajärven Sähkö Oy,12,2026-04-12,not_General
96220,Keravan Energia Oy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96225,Pohjois-Karjalan Sähkö Oy,12,2026-04-12,not_General
96227,Kokkolan Energia Oy,6,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96233,Imatran Seudun Sähkö Oy,6,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96241,Äänekosken Energia Oy,12,2026-04-12,not_General
96247,Lammaisten Energia Oy,12,2026-04-12,not_General
96248,Vaasan Sähkö Myynti Oy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96249,Porvoon Energia Oy,24,2026-04-12,not_General
96253,Lammaisten Energia Oy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96254,Äänekosken Energia Oy,24,2026-04-12,not_General
96260,Väre Oy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96261,Paneliankosken Voima Oy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice;not_General
96263,Köyliön-Säkylän Sähkö Oy,12,2026-04-12,not_General
96265,Helen Oy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96268,Pohjois-Karjalan Sähkö Oy,6,2026-04-12,not_General
96273,Väre Oy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96274,Omavoima Oy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96278,Vaasan Sähkö Myynti Oy,12,2026-04-12,not_General
96281,Äänekosken Energia Oy,24,2026-04-12,not_General
96287,Vaasan Sähkö Myynti Oy,6,2026-04-12,not_General
96294,Kokkolan Energia Oy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96297,Lumme Energia,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96299,Imatran Seudun Sähkö Oy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96300,Helen Oy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96301,Koillis-Satakunnan Sähkö Oy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96302,Paneliankosken Voima Oy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96305,Omavoima Oy,12,2026-04-12,not_General
96309,Imatran Seudun Sähkö Oy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96311,Nordic Green Energy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96314,Lammaisten Energia Oy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96315,Omavoima Oy,24,2026-04-12,not_General
96316,Vaasan Sähkö Myynti Oy,6,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96321,Porvoon Energia Oy,12,2026-04-12,not_General
96335,Äänekosken Energia Oy,6,2026-04-12,not_General
96339,Lammaisten Energia Oy,12,2026-04-12,not_General
96347,Lammaisten Energia Oy,6,2026-04-12,not_exact_fixed_segment;not_FixedPrice;not_General
96348,Väre Oy,6,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96353,Nordic Green Energy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96359,Köyliön-Säkylän Sähkö Oy,24,2026-04-12,not_General
96362,Koillis-Satakunnan Sähkö Oy,24,2026-04-12,not_General
96363,Alajärven Sähkö Oy,24,2026-04-12,not_General
96365,Keravan Energia Oy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96368,Pohjois-Karjalan Sähkö Oy,24,2026-04-12,not_General
96369,Lumme Energia,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96371,Lammaisten Energia Oy,6,2026-04-12,not_General
96375,Lammaisten Energia Oy,6,2026-04-12,not_General
96377,Fortum Markets Oy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96385,Lammaisten Energia Oy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice;not_General
96387,Äänekosken Energia Oy,12,2026-04-12,not_General
96393,Koillis-Satakunnan Sähkö Oy,12,2026-04-12,not_General
96394,Hehku Energia Oy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96397,Pohjois-Karjalan Sähkö Oy,12,2026-04-12,not_General
96403,Nordic Green Energy,24,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96409,Nurmijärven Sähkö Oy,12,2026-04-12,not_General
96410,Oomi Oy,6,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96415,Keravan Energia Oy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96416,Nurmijärven Sähkö Oy,24,2026-04-12,not_General
96418,Lammaisten Energia Oy,6,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96420,Fortum Markets Oy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96423,Lammaisten Energia Oy,6,2026-04-12,not_exact_fixed_segment;not_FixedPrice;not_General
96429,Lammaisten Energia Oy,24,2026-04-12,not_General
96433,Omavoima Oy,24,2026-04-12,not_General
96436,Porvoon Energia Oy,24,2026-04-12,not_General
96438,Vaasan Sähkö Myynti Oy,12,2026-04-12,not_exact_fixed_segment;not_FixedPrice
96444,Köyliön-Säkylän Sähkö Oy,24,2026-04-12,not_General
96446,Pohjois-Karjalan Sähkö Oy,6,2026-04-13,not_General
96447,Paneliankosken Voima Oy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96450,Korpelan Energia Oy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96452,Hehku Energia Oy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96455,Keravan Energia Oy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96456,Oomi Oy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96458,Nurmijärven Sähkö Oy,12,2026-04-13,not_General
96469,Porvoon Energia Oy,12,2026-04-13,not_General
96473,Köyliön-Säkylän Sähkö Oy,12,2026-04-13,not_General
96475,Lammaisten Energia Oy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice;not_General
96478,Nurmijärven Sähkö Oy,24,2026-04-13,not_General
96485,Paneliankosken Voima Oy,12,2026-04-13,not_General
96486,Lammaisten Energia Oy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice;not_General
96487,Pohjois-Karjalan Sähkö Oy,24,2026-04-13,not_General
96491,Paneliankosken Voima Oy,24,2026-04-13,not_General
96492,Koillis-Satakunnan Sähkö Oy,12,2026-04-13,not_General
96498,Nurmijärven Sähkö Oy,24,2026-04-13,not_General
96499,Koillis-Satakunnan Sähkö Oy,24,2026-04-13,not_General
96505,Nordic Green Energy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96506,Lammaisten Energia Oy,24,2026-04-13,not_General
96508,Korpelan Energia Oy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96509,Kokkolan Energia Oy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96515,Oomi Oy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96521,Keravan Energia Oy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96526,Paneliankosken Voima Oy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice;not_General
96528,Äänekosken Energia Oy,6,2026-04-13,not_General
96530,Porvoon Energia Oy,24,2026-04-13,not_General
96532,Koillis-Satakunnan Sähkö Oy,12,2026-04-13,not_General
96534,Lammaisten Energia Oy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice;not_General
96540,Koillis-Satakunnan Sähkö Oy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96541,Omavoima Oy,12,2026-04-13,not_General
96547,Vaasan Sähkö Myynti Oy,24,2026-04-13,not_General
96559,Alajärven Sähkö Oy,12,2026-04-13,not_General
96567,Keravan Energia Oy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96572,Pohjois-Karjalan Sähkö Oy,12,2026-04-13,not_General
96574,Kokkolan Energia Oy,6,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96580,Imatran Seudun Sähkö Oy,6,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96588,Äänekosken Energia Oy,12,2026-04-13,not_General
96594,Lammaisten Energia Oy,12,2026-04-13,not_General
96595,Vaasan Sähkö Myynti Oy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96596,Porvoon Energia Oy,24,2026-04-13,not_General
96597,Fortum Markets Oy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96601,Lammaisten Energia Oy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96602,Äänekosken Energia Oy,24,2026-04-13,not_General
96608,Väre Oy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96609,Paneliankosken Voima Oy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice;not_General
96611,Köyliön-Säkylän Sähkö Oy,12,2026-04-13,not_General
96613,Helen Oy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96616,Pohjois-Karjalan Sähkö Oy,6,2026-04-13,not_General
96621,Väre Oy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96622,Omavoima Oy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96626,Vaasan Sähkö Myynti Oy,12,2026-04-13,not_General
96629,Äänekosken Energia Oy,24,2026-04-13,not_General
96635,Vaasan Sähkö Myynti Oy,6,2026-04-13,not_General
96642,Kokkolan Energia Oy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96645,Lumme Energia,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96647,Imatran Seudun Sähkö Oy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96648,Helen Oy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96649,Koillis-Satakunnan Sähkö Oy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96650,Paneliankosken Voima Oy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96653,Omavoima Oy,12,2026-04-13,not_General
96657,Imatran Seudun Sähkö Oy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96659,Nordic Green Energy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96662,Lammaisten Energia Oy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96663,Omavoima Oy,24,2026-04-13,not_General
96664,Vaasan Sähkö Myynti Oy,6,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96669,Porvoon Energia Oy,12,2026-04-13,not_General
96683,Äänekosken Energia Oy,6,2026-04-13,not_General
96687,Lammaisten Energia Oy,12,2026-04-13,not_General
96695,Lammaisten Energia Oy,6,2026-04-13,not_exact_fixed_segment;not_FixedPrice;not_General
96696,Väre Oy,6,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96701,Nordic Green Energy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96707,Köyliön-Säkylän Sähkö Oy,24,2026-04-13,not_General
96710,Koillis-Satakunnan Sähkö Oy,24,2026-04-13,not_General
96711,Alajärven Sähkö Oy,24,2026-04-13,not_General
96713,Keravan Energia Oy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96716,Pohjois-Karjalan Sähkö Oy,24,2026-04-13,not_General
96717,Lumme Energia,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96719,Lammaisten Energia Oy,6,2026-04-13,not_General
96723,Lammaisten Energia Oy,6,2026-04-13,not_General
96732,Lammaisten Energia Oy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice;not_General
96734,Äänekosken Energia Oy,12,2026-04-13,not_General
96740,Koillis-Satakunnan Sähkö Oy,12,2026-04-13,not_General
96741,Hehku Energia Oy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96744,Pohjois-Karjalan Sähkö Oy,12,2026-04-13,not_General
96750,Nordic Green Energy,24,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96756,Nurmijärven Sähkö Oy,12,2026-04-13,not_General
96757,Oomi Oy,6,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96762,Keravan Energia Oy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96763,Nurmijärven Sähkö Oy,24,2026-04-13,not_General
96765,Lammaisten Energia Oy,6,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96767,Fortum Markets Oy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96770,Lammaisten Energia Oy,6,2026-04-13,not_exact_fixed_segment;not_FixedPrice;not_General
96776,Lammaisten Energia Oy,24,2026-04-13,not_General
96780,Omavoima Oy,24,2026-04-13,not_General
96783,Porvoon Energia Oy,24,2026-04-13,not_General
96785,Vaasan Sähkö Myynti Oy,12,2026-04-13,not_exact_fixed_segment;not_FixedPrice
96791,Köyliön-Säkylän Sähkö Oy,24,2026-04-13,not_General
96793,Pohjois-Karjalan Sähkö Oy,6,2026-04-14,not_General
96794,Paneliankosken Voima Oy,24,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96797,Korpelan Energia Oy,24,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96799,Hehku Energia Oy,12,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96802,Keravan Energia Oy,24,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96803,Oomi Oy,24,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96805,Nurmijärven Sähkö Oy,12,2026-04-14,not_General
96816,Porvoon Energia Oy,12,2026-04-14,not_General
96819,Köyliön-Säkylän Sähkö Oy,12,2026-04-14,not_General
96821,Lammaisten Energia Oy,12,2026-04-14,not_exact_fixed_segment;not_FixedPrice;not_General
96824,Nurmijärven Sähkö Oy,24,2026-04-14,not_General
96831,Paneliankosken Voima Oy,12,2026-04-14,not_General
96832,Lammaisten Energia Oy,24,2026-04-14,not_exact_fixed_segment;not_FixedPrice;not_General
96833,Pohjois-Karjalan Sähkö Oy,24,2026-04-14,not_General
96838,Paneliankosken Voima Oy,24,2026-04-14,not_General
96839,Koillis-Satakunnan Sähkö Oy,12,2026-04-14,not_General
96844,Omavoima Oy,24,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96846,Nurmijärven Sähkö Oy,24,2026-04-14,not_General
96847,Koillis-Satakunnan Sähkö Oy,24,2026-04-14,not_General
96849,Helen Oy,24,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96855,Nordic Green Energy,12,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96856,Lammaisten Energia Oy,24,2026-04-14,not_General
96858,Korpelan Energia Oy,12,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96859,Kokkolan Energia Oy,24,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96865,Oomi Oy,12,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96871,Keravan Energia Oy,12,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96876,Paneliankosken Voima Oy,12,2026-04-14,not_exact_fixed_segment;not_FixedPrice;not_General
96878,Äänekosken Energia Oy,6,2026-04-14,not_General
96880,Porvoon Energia Oy,24,2026-04-14,not_General
96882,Koillis-Satakunnan Sähkö Oy,12,2026-04-14,not_General
96884,Lammaisten Energia Oy,12,2026-04-14,not_exact_fixed_segment;not_FixedPrice;not_General
96890,Koillis-Satakunnan Sähkö Oy,24,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96896,Vaasan Sähkö Myynti Oy,24,2026-04-14,not_General
96907,Alajärven Sähkö Oy,12,2026-04-14,not_General
96915,Keravan Energia Oy,24,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96920,Pohjois-Karjalan Sähkö Oy,12,2026-04-14,not_General
96922,Kokkolan Energia Oy,6,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96928,Imatran Seudun Sähkö Oy,6,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96934,Helen Oy,12,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96937,Äänekosken Energia Oy,12,2026-04-14,not_General
96943,Lammaisten Energia Oy,12,2026-04-14,not_General
96944,Vaasan Sähkö Myynti Oy,24,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96945,Porvoon Energia Oy,24,2026-04-14,not_General
96947,Fortum Markets Oy,24,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96951,Lammaisten Energia Oy,12,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96952,Äänekosken Energia Oy,24,2026-04-14,not_General
96958,Väre Oy,12,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96959,Paneliankosken Voima Oy,24,2026-04-14,not_exact_fixed_segment;not_FixedPrice;not_General
96961,Köyliön-Säkylän Sähkö Oy,12,2026-04-14,not_General
96965,Pohjois-Karjalan Sähkö Oy,6,2026-04-14,not_General
96970,Väre Oy,24,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96974,Vaasan Sähkö Myynti Oy,12,2026-04-14,not_General
96977,Äänekosken Energia Oy,24,2026-04-14,not_General
96982,Omavoima Oy,12,2026-04-14,not_General
96983,Vaasan Sähkö Myynti Oy,6,2026-04-14,not_General
96990,Kokkolan Energia Oy,12,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96993,Lumme Energia,24,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96995,Imatran Seudun Sähkö Oy,24,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96996,Koillis-Satakunnan Sähkö Oy,12,2026-04-14,not_exact_fixed_segment;not_FixedPrice
96997,Paneliankosken Voima Oy,12,2026-04-14,not_exact_fixed_segment;not_FixedPrice
97003,Omavoima Oy,12,2026-04-14,not_General
97004,Imatran Seudun Sähkö Oy,12,2026-04-14,not_exact_fixed_segment;not_FixedPrice
